"vid","hhid","enid","floor","roof","walls","water","enegry","rel_head","female_head","hh_size","n_child_5","n_child_17","n_adult","n_elder","read","sick","food_cons","nonfood_cons","farm","ar_farm","ar_farm_unit","crop","crop_other","crop_prp","livestock_now","livestock_before","drought_flood","crop_damage","trust_mem","trust_lead","assoc","health","duration","submissionday","key","area_acre","food_cons_usd","nonfood_cons_usd","area_acre_w","food_cons_usd_w","nonfood_cons_usd_w","treatment","district","district_name"
63,6323,815,1,1,1,5,7,2,1,1,0,0,0,1,0,1,105300,1500,1,0.125,"Acre",8,NA,1,0,0,1,0,0,1,0,1,89,"2009-04-17T13:06:20Z","Uom1225971zvG",0.125,38.961,0.555,0.125,38.961,0.555,0,1,"Kibaha"
63,6312,612,1,1,1,5,1,2,0,4,1,1,1,1,0,0,395200,118700,1,1.61877782274383,"Hectare",8,NA,2,3,6,1,0,1,1,0,1,111,"2009-04-17T11:51:40Z","Yob1050997sCL",4.00008093889114,146.224,43.919,4.00008093889114,146.224,43.919,0,1,"Kibaha"
63,6319,620,1,1,1,5,7,2,1,1,0,0,0,1,0,0,101400,36300,1,2,"Acre",8,NA,1,0,0,0,0,1,1,0,1,94,"2009-04-17T13:49:08Z","FMb1217062aEY",2,37.518,13.431,2,38.36456,13.431,0,1,"Kibaha"
63,6308,612,1,1,1,5,7,5,1,2,0,1,0,1,0,1,145600,4400,1,1,"Acre",1,NA,1,1,10,1,0,1,1,NA,1,104,"2009-04-16T13:47:37Z","rlp1756598FNy",1,53.872,1.628,1,53.872,1.628,0,1,"Kibaha"
63,6313,620,1,1,1,5,1,2,1,3,2,0,0,1,0,0,166400,47000,1,1.41643059490085,"Hectare",11,NA,1,0,2,0,0,0,1,0,1,117,"2009-04-16T13:46:26Z","Tie1359974FDS",3.50007082152975,61.568,17.39,3.50007082152975,61.568,17.39,0,1,"Kibaha"
63,6322,619,1,1,1,5,1,3,0,5,1,2,0,2,0,0,397800,16300,1,1,"Acre",1,NA,1,0,4,0,1,0,1,0,1,94,"2009-04-17T13:16:38Z","dAN1514000gNS",1,147.186,6.031,1,147.186,6.031,0,1,"Kibaha"
63,6304,815,1,1,1,5,7,1,1,1,0,0,0,1,0,1,61100,3450,1,1,"Acre",10,NA,1,0,0,1,1,0,1,0,0,92,"2009-04-16T14:03:39Z","EoC1592713Wug",1,22.607,1.2765,1,38.36456,1.2765,0,1,"Kibaha"
63,6310,620,1,1,1,5,7,2,0,2,0,0,0,2,0,0,187200,64600,1,2,"Acre",1,NA,1,4,6,0,0,1,1,NA,0,94,"2009-04-17T11:23:30Z","MzO1855238vdt",2,69.264,23.902,2,69.264,23.902,0,1,"Kibaha"
64,6412,814,1,2,1,1,1,4,0,3,1,0,1,1,0,0,364000,269900,1,0.300000011920929,"Acre",34,NA,1,0,4,0,0,1,1,NA,0,112,"2009-02-09T12:07:00Z","lPb1502648mlh",0.300000011920929,134.68,99.863,0.300000011920929,134.68,99.863,1,2,"Bagamoyo"
64,6401,612,1,4,4,3,1,4,1,6,1,1,1,3,1,0,1513200,245200,1,1.21408336705787,"Hectare",32,NA,3,10,20,1,0,1,1,0,0,112,"2009-02-09T13:19:01Z","skJ1422233gNV",3.00006070416835,559.884,90.724,3.00006070416835,559.884,90.724,1,2,"Bagamoyo"
64,6423,815,1,2,1,5,1,4,0,15,1,10,2,2,1,1,2605200,1281000,1,2.42816673411574,"Hectare",1,NA,1,30,38,1,0,1,1,0,0,239,"2009-02-10T19:01:23Z","IaY1788222bQq",6.0001214083367,963.924,473.97,5.00010117361393,606.10329,196.3479,1,2,"Bagamoyo"
64,6419,815,1,4,1,3,1,4,0,10,1,5,0,4,0,0,1778400,1182620,1,1.5,"Acre",77,NA,NA,0,0,0,1,0,0,0,1,184,"2009-02-09T13:59:25Z","riy1300045VjB",1.5,658.008,437.5694,1.5,606.10329,196.3479,1,2,"Bagamoyo"
64,6409,619,4,4,4,1,1,4,0,10,0,6,2,2,1,0,3705000,1239000,1,32.3755564548766,"Hectare",5,NA,1,4,10,1,1,1,1,0,1,149,"2009-02-09T15:24:24Z","dmo1873430pLF",80.0016187778228,1370.85,458.43,5.00010117361393,606.10329,196.3479,1,2,"Bagamoyo"
64,6414,827,1,4,1,1,1,4,0,4,0,1,2,1,1,0,820300,196600,1,0.25,"Acre",34,NA,1,2,2,0,0,0,1,NA,0,127,"2009-03-05T15:55:56Z","xqj1095619XDK",0.25,303.511,72.742,0.25,303.511,72.742,1,2,"Bagamoyo"
64,6427,620,1,2,1,1,1,4,0,3,0,0,3,0,1,0,735800,165500,1,2,"Acre",34,NA,1,0,0,0,0,1,1,0,1,111,"2009-02-10T15:53:05Z","Lec1408951XZW",2,272.246,61.235,2,272.246,61.235,1,2,"Bagamoyo"
64,6403,619,1,2,1,1,1,4,0,4,0,0,2,2,0,0,613600,167200,1,1,"Acre",5,NA,1,1,1,1,1,0,1,0,1,71,"2009-02-09T12:17:52Z","lzm1686692oHY",1,227.032,61.864,1,227.032,61.864,1,2,"Bagamoyo"
64,6404,619,1,2,1,1,1,4,0,5,0,2,1,2,1,0,722800,289200,1,1,"Acre",4,NA,3,0,0,1,1,1,1,0,1,83,"2009-02-10T15:09:37Z","ukf1448679WBK",1,267.436,107.004,1,267.436,107.004,1,2,"Bagamoyo"
64,6413,620,1,4,1,3,1,4,1,3,0,1,1,1,1,0,735800,123600,1,1,"Acre",5,NA,1,0,0,1,0,1,1,0,0,112,"2009-02-10T13:03:58Z","rbx1561715OVd",1,272.246,45.732,1,272.246,45.732,1,2,"Bagamoyo"
64,6408,620,1,4,1,3,1,4,1,5,0,2,1,2,1,0,834600,225600,1,1,"Acre",5,NA,1,1,8,1,0,1,1,0,1,120,"2009-02-09T12:37:58Z","oQY1951714Naa",1,308.802,83.472,1,308.802,83.472,1,2,"Bagamoyo"
64,6417,827,1,4,1,4,1,4,0,6,2,1,2,1,1,0,1085500,186700,1,1.5,"Acre",9,NA,1,0,5,1,0,0,0,0,1,158,"2009-02-09T15:48:36Z","DIb1961688aHA",1.5,401.635,69.079,1.5,401.635,69.079,1,2,"Bagamoyo"
64,6416,814,4,4,4,1,1,4,0,5,1,1,1,2,0,0,863200,589000,1,2,"Acre",34,NA,1,0,0,0,0,1,1,1,1,143,"2009-02-10T12:41:17Z","SnK1321481dNR",2,319.384,217.93,2,319.384,196.3479,1,2,"Bagamoyo"
64,6410,612,1,4,1,1,1,4,0,3,0,1,1,1,0,0,652600,174700,1,1,"Acre",5,NA,1,0,0,0,1,1,1,0,1,100,"2009-02-09T15:05:55Z","KVB1140098nkr",1,241.462,64.639,1,241.462,64.639,1,2,"Bagamoyo"
64,6418,620,1,2,1,3,1,4,0,3,0,1,0,2,1,0,683800,153900,1,1.5,"Acre",5,NA,1,2,5,0,0,1,1,0,0,114,"2009-02-09T15:09:56Z","BsW1798603chj",1.5,253.006,56.943,1.5,253.006,56.943,1,2,"Bagamoyo"
64,6424,815,1,4,4,1,1,4,0,7,0,4,2,1,1,1,1237600,1258360,1,2,"Acre",3,NA,1,0,0,1,1,0,0,0,1,169,"2009-02-10T13:23:29Z","fWy1561130XmG",2,457.912,465.5932,2,457.912,196.3479,1,2,"Bagamoyo"
64,6415,612,4,4,4,3,1,4,1,4,0,2,1,1,1,1,1609400,561900,1,1.5,"Acre",15,NA,1,1,5,1,0,0,0,0,0,154,"2009-02-10T14:55:40Z","fDG1884264ABh",1.5,595.478,207.903,1.5,595.478,196.3479,1,2,"Bagamoyo"
64,6422,827,1,4,1,4,1,4,0,2,0,0,1,1,1,0,429000,427700,1,1,"Acre",5,NA,1,9,9,0,0,1,1,0,0,93,"2009-03-05T13:33:47Z","pfU1560363EAE",1,158.73,158.249,1,158.73,158.249,1,2,"Bagamoyo"
64,6407,827,1,4,1,4,1,4,0,2,0,0,0,2,0,1,218400,46900,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,1,111,"2009-02-09T12:55:27Z","ANi1614373UWW",0,80.808,17.353,0,80.808,17.353,1,2,"Bagamoyo"
64,6406,815,1,4,1,2,1,4,0,6,1,2,2,1,1,1,1812200,677960,1,1,"Acre",5,NA,1,0,0,1,1,0,0,0,1,81,"2009-02-09T16:27:39Z","GIZ1887014KbX",1,670.514,250.8452,1,606.10329,196.3479,1,2,"Bagamoyo"
64,6425,619,1,2,1,3,1,4,0,7,1,1,3,2,1,0,1752400,495000,1,2,"Acre",9,NA,1,10,3,1,1,0,1,0,1,104,"2009-02-10T12:33:39Z","mWo1856742NXB",2,648.388,183.15,2,606.10329,183.15,1,2,"Bagamoyo"
64,6420,814,1,4,1,1,1,4,0,5,2,1,0,2,0,0,572000,143700,1,0.200000002980232,"Acre",9,NA,2,0,0,0,0,NA,0,NA,0,112,"2009-02-09T15:50:14Z","hKH1282083qFV",0.200000002980232,211.64,53.169,0.200000002980232,211.64,53.169,1,2,"Bagamoyo"
65,6529,420,1,2,5,9,1,3,0,7,1,2,3,1,0,0,1081600,138500,1,2,"Acre",11,NA,1,8,30,1,1,0,1,0,1,107,"2009-01-16T12:47:44Z","rxW1183359wXI",2,400.192,51.245,2,400.192,51.245,1,3,"Chamwino"
65,6547,805,1,2,5,9,7,3,0,3,0,1,1,1,0,0,257400,2000,1,2,"Acre",1,NA,1,0,0,1,1,1,1,0,1,82,"2009-01-16T14:00:22Z","BNi1371403HtG",2,95.238,0.74,2,95.238,0.74,1,3,"Chamwino"
65,6534,420,1,2,5,9,7,1,0,1,0,0,0,1,0,0,176800,6500,1,1,"Acre",11,NA,1,0,0,1,0,1,1,1,1,57,"2009-01-16T10:24:21Z","VVQ1724544fNR",1,65.416,2.405,1,65.416,2.405,1,3,"Chamwino"
65,6512,621,1,2,1,9,7,4,0,3,1,0,2,0,0,1,478400,3000,1,1,"Acre",11,NA,1,0,0,1,1,1,1,0,1,96,"2009-01-16T14:15:50Z","Bac1742245ioZ",1,177.008,1.11,1,177.008,1.11,1,3,"Chamwino"
65,6515,621,1,4,1,9,1,5,1,4,1,2,0,1,1,0,1183000,46000,1,1,"Acre",9,NA,1,3,7,1,1,0,1,0,1,129,"2009-01-16T12:00:48Z","RAe1375859twG",1,437.71,17.02,1,437.71,17.02,1,3,"Chamwino"
65,6525,420,1,4,1,9,7,4,1,3,0,1,1,1,1,1,301600,2700,1,0.5,"Acre",11,NA,1,0,0,1,1,0,0,0,0,88,"2009-01-15T11:41:53Z","CgV1696268Kze",0.5,111.592,0.999,0.5,111.592,0.999,1,3,"Chamwino"
65,6506,828,1,2,1,9,1,3,0,6,0,1,3,2,0,0,1025076,29600,1,1,"Acre",9,NA,1,7,62,0,0,1,1,1,1,121,"2009-01-15T14:40:12Z","Tjx1565392qSD",1,379.27812,10.952,1,379.27812,10.952,1,3,"Chamwino"
65,6516,621,1,2,1,9,7,4,0,3,1,0,1,1,0,1,398320,19000,1,0.75,"Acre",11,NA,1,0,20,1,1,1,1,0,0,91,"2009-01-15T13:32:48Z","hJI1905594tsl",0.75,147.3784,7.03,0.75,147.3784,7.03,1,3,"Chamwino"
65,6511,823,1,2,1,9,7,4,1,2,0,1,1,0,1,1,381160,148200,1,1,"Acre",11,NA,1,5,10,1,1,0,0,0,0,112,"2009-01-15T14:55:32Z","rFJ1898855AaS",1,141.0292,54.834,1,141.0292,54.834,1,3,"Chamwino"
65,6536,818,1,2,1,9,7,1,0,2,0,0,0,2,0,0,395200,20700,1,2,"Acre",9,NA,1,4,0,0,0,0,1,0,1,81,"2009-01-15T11:05:53Z","rCK1027022RUS",2,146.224,7.659,2,146.224,7.659,1,3,"Chamwino"
65,6508,823,1,2,5,9,1,1,0,3,0,0,1,2,0,1,691600,154000,1,0.25,"Acre",11,NA,1,9,10,1,1,1,1,1,1,103,"2009-01-15T12:47:08Z","FJB1202996XwD",0.25,255.892,56.98,0.25,255.892,56.98,1,3,"Chamwino"
65,6519,621,1,2,1,9,1,4,1,5,0,4,0,1,1,0,1248000,140500,1,0.5,"Acre",1,NA,1,0,0,1,1,0,0,0,0,111,"2009-01-15T11:39:51Z","Ynt1217065zUz",0.5,461.76,51.985,0.5,461.76,51.985,1,3,"Chamwino"
65,6546,805,1,2,1,9,1,1,0,8,0,3,3,2,0,0,452400,14700,1,1.21408336705787,"Hectare",11,NA,1,21,39,1,0,1,1,0,1,85,"2009-01-15T15:00:21Z","ELx1417913LPd",3.00006070416835,167.388,5.439,3.00006070416835,167.388,5.439,1,3,"Chamwino"
65,6545,818,1,2,1,9,1,1,0,5,0,1,2,2,0,0,639600,80600,1,1.21408336705787,"Hectare",1,NA,1,9,5,1,1,0,1,0,0,103,"2009-01-15T13:21:12Z","ZrO1729325mCw",3.00006070416835,236.652,29.822,3.00006070416835,236.652,29.822,1,3,"Chamwino"
65,6538,818,1,2,5,9,1,1,0,6,2,2,2,0,1,1,1268800,221200,1,2,"Acre",11,NA,1,5,7,1,1,0,1,0,0,165,"2009-01-16T15:41:09Z","YKz1485000Hpg",2,469.456,81.844,2,469.456,81.844,1,3,"Chamwino"
65,6505,828,1,2,1,9,7,1,1,1,0,0,0,1,0,0,100100,0,1,0.25,"Acre",34,NA,1,0,0,0,0,1,1,NA,0,80,"2009-01-15T11:23:08Z","CxE1399263kbZ",0.25,37.037,0,0.25,38.36456,0.555,1,3,"Chamwino"
65,6503,805,1,2,5,9,7,1,0,1,0,0,0,1,0,0,647400,21700,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,0,77,"2009-01-16T11:01:48Z","Rli1146865jLE",0,239.538,8.029,0,239.538,8.029,1,3,"Chamwino"
65,6507,828,1,2,5,9,7,4,0,7,1,1,3,2,0,1,726440,213400,1,1.61877782274383,"Hectare",1,NA,1,8,20,1,0,1,1,NA,0,141,"2009-01-16T12:39:17Z","ULb1173334igN",4.00008093889114,268.7828,78.958,4.00008093889114,268.7828,78.958,1,3,"Chamwino"
65,6510,823,1,2,5,9,7,1,0,1,0,0,0,1,0,1,130000,27800,1,1,"Acre",1,NA,1,0,0,1,1,1,1,0,0,88,"2009-01-16T11:38:15Z","sss1172812aUi",1,48.1,10.286,1,48.1,10.286,1,3,"Chamwino"
65,6537,818,1,4,1,9,1,1,1,1,0,0,0,1,0,0,366080,11000,1,1,"Acre",11,NA,1,1,5,0,0,0,0,NA,1,106,"2009-01-16T11:34:34Z","SHP1448756NvG",1,135.4496,4.07,1,135.4496,4.07,1,3,"Chamwino"
65,6522,420,1,4,1,9,1,4,0,4,0,1,2,1,1,0,611000,111200,1,1,"Acre",11,NA,1,8,10,1,1,0,1,0,0,79,"2009-01-15T13:13:37Z","vis1558038eBh",1,226.07,41.144,1,226.07,41.144,1,3,"Chamwino"
65,6548,805,1,4,5,9,7,4,0,9,2,5,2,0,1,0,375700,14100,1,1,"Acre",11,NA,1,3,6,0,1,0,1,0,0,121,"2009-01-15T13:07:26Z","DTE1336421siI",1,139.009,5.217,1,139.009,5.217,1,3,"Chamwino"
66,6605,805,1,4,1,1,1,2,1,4,1,1,0,2,0,0,149500,125200,1,2,"Acre",39,NA,3,3,0,0,1,NA,NA,NA,NA,175,"2009-05-05T14:18:27Z","fXa1796317PMM",2,55.315,46.324,2,55.315,46.324,0,1,"Kibaha"
66,6612,828,1,1,1,99,5,2,1,1,0,0,0,1,0,0,163800,0,1,1,"Acre",39,NA,3,0,0,1,0,1,1,NA,NA,81,"2009-05-05T13:00:10Z","AST1513806MZQ",1,60.606,0,1,60.606,0.555,0,1,"Kibaha"
66,6613,420,1,2,1,2,7,2,1,1,0,0,0,1,0,1,147160,6000,1,0.5,"Acre",8,NA,2,0,0,0,0,1,1,0,0,54,"2009-05-05T12:42:44Z","buF1975862tdf",0.5,54.4492,2.22,0.5,54.4492,2.22,0,1,"Kibaha"
66,6602,828,1,1,1,2,7,3,0,2,0,0,0,2,0,1,115232,13250,1,1,"Acre",8,NA,3,0,0,1,0,1,1,0,1,93,"2009-05-04T10:58:58Z","lip1846922vxL",1,42.63584,4.9025,1,42.63584,4.9025,0,1,"Kibaha"
66,6618,621,1,1,1,5,7,5,0,3,0,1,0,2,0,1,228800,19400,1,2,"Acre",8,NA,2,0,1,1,1,1,1,0,1,102,"2009-05-05T15:26:03Z","bnc1463836zZV",2,84.656,7.178,2,84.656,7.178,0,1,"Kibaha"
66,6610,828,1,1,1,2,7,2,1,5,0,1,2,2,0,0,478400,18100,1,0.5,"Acre",8,NA,1,0,0,1,0,1,1,NA,1,118,"2009-05-04T13:13:02Z","zLa1406512VLl",0.5,177.008,6.697,0.5,177.008,6.697,0,1,"Kibaha"
66,6609,818,1,2,1,2,1,2,1,1,0,0,0,1,0,0,93652,7400,0,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,0,88,"2009-05-04T12:46:45Z","Brp1411952xqF",0,34.65124,2.738,0,38.36456,2.738,0,1,"Kibaha"
66,6622,818,1,2,1,2,7,2,0,2,0,0,0,2,0,0,156000,8000,1,1.5,"Acre",77,NA,NA,0,0,0,1,0,1,NA,1,103,"2009-05-05T13:06:24Z","HxC1776985asP",1.5,57.72,2.96,1.5,57.72,2.96,0,1,"Kibaha"
66,6627,420,1,4,1,2,1,2,0,3,0,0,1,2,0,0,91520,31500,1,1.21408336705787,"Hectare",1,NA,1,0,0,0,1,1,1,0,0,72,"2009-05-04T12:12:19Z","SjQ1611603lca",3.00006070416835,33.8624,11.655,3.00006070416835,38.36456,11.655,0,1,"Kibaha"
66,6607,828,1,1,1,9,7,2,0,3,0,1,1,1,1,1,242320,53200,1,1,"Acre",40,"Coconut",1,1,10,1,1,1,1,NA,1,114,"2009-05-05T11:16:26Z","fwf1279425UGe",1,89.6584,19.684,1,89.6584,19.684,0,1,"Kibaha"
66,6601,823,1,1,1,1,7,3,1,5,1,2,1,1,1,1,223600,6800,1,1.01173613921489,"Hectare",8,NA,1,0,0,1,1,0,1,0,1,119,"2009-05-04T11:46:00Z","jWO1284490EkX",2.50005058680695,82.732,2.516,2.50005058680695,82.732,2.516,0,1,"Kibaha"
66,6621,818,1,2,1,2,1,2,0,2,0,0,1,1,0,0,176800,23500,1,1,"Acre",8,NA,3,0,0,1,1,0,1,0,1,98,"2009-05-05T10:58:45Z","YwN1053995wbp",1,65.416,8.695,1,65.416,8.695,0,1,"Kibaha"
66,6611,823,1,1,1,1,1,2,0,3,0,1,1,1,1,1,226200,62200,1,1.21408336705787,"Hectare",8,NA,1,3,8,1,0,0,1,1,1,104,"2009-05-05T11:15:00Z","qeU1622867tDu",3.00006070416835,83.694,23.014,3.00006070416835,83.694,23.014,0,1,"Kibaha"
66,6616,805,1,1,1,7,1,2,0,4,0,2,0,2,1,0,509600,61500,1,1.61877782274383,"Hectare",11,NA,1,3,9,1,1,1,1,0,1,93,"2009-05-04T14:03:39Z","AjZ1039046OfD",4.00008093889114,188.552,22.755,4.00008093889114,188.552,22.755,0,1,"Kibaha"
66,6615,823,1,1,1,2,7,2,1,5,1,0,3,1,0,1,223600,25020,1,1.21408336705787,"Hectare",1,NA,1,0,1,1,0,0,1,0,1,109,"2009-05-05T13:25:25Z","ljW1825375PMe",3.00006070416835,82.732,9.2574,3.00006070416835,82.732,9.2574,0,1,"Kibaha"
66,6604,621,1,1,1,99,7,2,0,2,0,0,0,2,0,1,201500,27600,1,2,"Acre",8,NA,1,1,12,1,0,1,1,0,0,91,"2009-05-05T13:04:44Z","CFx1006177NLw",2,74.555,10.212,2,74.555,10.212,0,1,"Kibaha"
66,6608,818,1,2,1,2,7,2,1,2,0,0,1,1,1,0,267800,8200,1,0.5,"Acre",40,"Coconut",1,0,0,1,0,0,1,NA,0,87,"2009-05-04T11:04:02Z","YTE1987267cTK",0.5,99.086,3.034,0.5,99.086,3.034,0,1,"Kibaha"
66,6606,805,1,1,1,1,7,2,1,5,0,1,2,2,1,0,382200,5750,1,2,"Acre",40,"Coconut",1,0,0,0,0,1,1,NA,1,108,"2009-05-05T11:15:48Z","ynx1692428uGG",2,141.414,2.1275,2,141.414,2.1275,0,1,"Kibaha"
66,6620,621,1,1,1,2,7,2,1,1,0,0,0,1,0,1,75400,8200,1,0.5,"Acre",8,NA,1,1,0,1,0,1,1,NA,NA,79,"2009-05-04T13:17:34Z","qUs1854503Lks",0.5,27.898,3.034,0.5,38.36456,3.034,0,1,"Kibaha"
66,6619,823,1,1,1,1,7,3,1,1,0,0,0,1,0,1,26000,8800,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,84,"2009-05-04T13:16:48Z","Arh1239650RyG",0,9.62,3.256,0,38.36456,3.256,0,1,"Kibaha"
66,6614,621,1,1,1,2,1,2,1,2,0,1,0,1,0,1,169000,26400,1,0.5,"Acre",1,NA,1,0,0,0,0,1,1,0,0,120,"2009-05-04T11:39:58Z","XWS1463100dvj",0.5,62.53,9.768,0.5,62.53,9.768,0,1,"Kibaha"
66,6603,805,1,1,1,7,5,2,0,7,2,2,1,2,1,0,460200,41300,1,1.21408336705787,"Hectare",8,NA,1,2,0,1,1,1,1,0,NA,112,"2009-05-04T12:12:41Z","zBP1671770QBY",3.00006070416835,170.274,15.281,3.00006070416835,170.274,15.281,0,1,"Kibaha"
67,6710,620,1,1,5,1,7,1,0,1,0,0,0,1,1,0,149240,36800,1,1,"Acre",1,NA,1,0,0,0,0,1,1,0,1,83,"2009-04-20T13:57:08Z","SmZ1461833xmA",1,55.2188,13.616,1,55.2188,13.616,1,1,"Kibaha"
67,6722,620,1,1,1,1,7,2,1,3,1,1,1,0,0,0,338000,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,74,"2009-04-21T11:14:29Z","UXi1484949hfl",0,125.06,0,0,125.06,0.555,1,1,"Kibaha"
67,6701,620,1,1,5,1,7,2,1,1,0,0,0,1,0,0,665600,6000,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,64,"2009-04-20T15:22:44Z","Fvj1198092XIP",0,246.272,2.22,0,246.272,2.22,1,1,"Kibaha"
67,6705,619,1,1,1,2,1,1,0,2,0,0,0,2,0,1,228800,8100,1,1,"Acre",8,NA,1,0,0,0,0,0,0,0,0,65,"2009-04-21T13:22:42Z","Vzg1267261PBJ",1,84.656,2.997,1,84.656,2.997,1,1,"Kibaha"
67,6715,619,1,1,1,2,7,2,1,2,0,0,0,2,0,0,130000,16900,1,0.5,"Acre",39,NA,3,0,0,1,1,1,1,0,1,48,"2009-04-21T10:59:16Z","DCS1792430vNf",0.5,48.1,6.253,0.5,48.1,6.253,1,1,"Kibaha"
67,6723,827,1,4,1,5,7,2,1,3,0,2,1,0,1,0,183612,14200,1,1,"Acre",11,NA,2,0,0,1,0,1,1,NA,0,87,"2009-04-21T13:12:32Z","Gmv1675292NHz",1,67.93644,5.254,1,67.93644,5.254,1,1,"Kibaha"
67,6718,827,1,1,5,5,7,2,0,2,0,0,0,2,0,1,137540,7200,1,0.75,"Acre",11,NA,1,0,0,0,0,0,1,0,0,97,"2009-04-20T15:16:27Z","mjW1965177HEY",0.75,50.8898,2.664,0.75,50.8898,2.664,1,1,"Kibaha"
67,6704,620,1,1,1,1,7,2,0,3,0,1,0,2,0,0,224640,45700,1,1,"Acre",1,NA,1,0,0,0,0,1,1,0,0,80,"2009-04-21T12:52:45Z","wYa1958924BKY",1,83.1168,16.909,1,83.1168,16.909,1,1,"Kibaha"
67,6711,814,1,1,1,1,7,1,1,1,0,0,0,1,0,0,67600,10840,0,NA,NA,NA,NA,NA,0,0,1,1,1,1,NA,1,82,"2009-04-21T11:17:47Z","GNz1877336FZh",0,25.012,4.0108,0,38.36456,4.0108,1,1,"Kibaha"
67,6702,612,1,1,1,2,7,2,0,3,0,1,0,2,1,0,382980,11750,1,2,"Acre",11,NA,1,0,0,1,0,1,1,0,NA,116,"2009-04-21T12:14:09Z","xlX1499477neD",2,141.7026,4.3475,2,141.7026,4.3475,1,1,"Kibaha"
67,6707,619,1,1,1,2,5,2,1,1,0,0,0,1,0,0,137800,6200,1,0.5,"Acre",77,NA,NA,0,0,1,1,0,1,0,0,63,"2009-04-20T15:19:17Z","ZuE1907801Rle",0.5,50.986,2.294,0.5,50.986,2.294,1,1,"Kibaha"
67,6716,814,1,1,1,1,7,2,0,7,1,4,1,1,1,0,442000,37000,1,2,"Acre",11,NA,1,0,0,1,1,1,1,0,1,126,"2009-04-21T13:24:34Z","vHN1549649LCU",2,163.54,13.69,2,163.54,13.69,1,1,"Kibaha"
67,6717,619,1,1,1,5,7,2,0,5,1,1,3,0,0,1,683800,95800,1,2,"Acre",1,NA,1,15,5,0,1,0,1,0,1,91,"2009-04-20T13:54:09Z","fsS1783357iMp",2,253.006,35.446,2,253.006,35.446,1,1,"Kibaha"
67,6706,612,1,1,1,2,1,1,1,1,0,0,0,1,0,0,39000,21200,1,0.25,"Acre",77,NA,NA,0,0,0,0,1,1,NA,1,90,"2009-04-20T16:00:18Z","SMV1548726hjc",0.25,14.43,7.844,0.25,38.36456,7.844,1,1,"Kibaha"
67,6725,612,1,1,1,2,7,2,0,2,0,1,0,1,1,0,298480,48000,1,1,"Acre",11,NA,1,0,3,0,1,1,1,0,1,101,"2009-04-21T14:04:25Z","jYC1691666WcN",1,110.4376,17.76,1,110.4376,17.76,1,1,"Kibaha"
67,6703,815,1,1,1,5,7,2,1,2,0,1,0,1,0,1,130520,8500,1,1,"Acre",1,NA,1,0,10,1,0,1,1,NA,NA,62,"2009-04-21T11:20:40Z","yuX1119817Gwx",1,48.2924,3.145,1,48.2924,3.145,1,1,"Kibaha"
67,6719,815,1,1,1,5,5,2,0,3,0,0,2,1,1,1,215800,50950,1,1.01173613921489,"Hectare",8,NA,1,0,5,1,1,1,1,0,1,118,"2009-04-20T13:45:13Z","lUv1500045eKU",2.50005058680695,79.846,18.8515,2.50005058680695,79.846,18.8515,1,1,"Kibaha"
67,6713,827,1,1,1,2,7,2,1,2,0,1,0,1,1,0,82160,4900,1,1,"Acre",8,NA,1,0,0,1,0,0,1,0,0,75,"2009-04-21T14:44:36Z","HZv1172119NMB",1,30.3992,1.813,1,38.36456,1.813,1,1,"Kibaha"
67,6721,815,1,1,1,5,7,2,1,3,1,1,0,1,0,0,122460,9040,1,1.5,"Acre",1,NA,1,0,1,1,1,1,0,NA,NA,73,"2009-04-20T16:21:00Z","SCR1869449Rrt",1.5,45.3102,3.3448,1.5,45.3102,3.3448,1,1,"Kibaha"
67,6712,815,1,1,1,2,5,1,0,7,0,3,4,0,1,0,517920,211040,1,2.02347227842979,"Hectare",11,NA,1,5,11,1,1,0,1,0,1,128,"2009-04-21T14:13:41Z","dhU1892334xVv",5.00010117361393,191.6304,78.0848,5.00010117361393,191.6304,78.0848,1,1,"Kibaha"
67,6708,827,1,1,1,5,7,2,1,1,0,0,0,1,0,0,45500,2300,0,NA,NA,NA,NA,NA,0,0,1,0,1,1,NA,NA,94,"2009-04-21T11:28:17Z","iiF1286560TFF",0,16.835,0.851,0,38.36456,0.851,1,1,"Kibaha"
67,6714,612,1,1,1,1,5,5,0,4,0,2,0,2,0,1,332800,43900,1,2,"Acre",11,NA,1,3,8,1,0,1,1,0,1,96,"2009-04-20T14:13:40Z","Peg1938586CqR",2,123.136,16.243,2,123.136,16.243,1,1,"Kibaha"
68,6802,818,1,2,5,1,7,1,0,4,0,2,2,0,1,0,218400,2300,1,2,"Acre",1,NA,2,1,3,0,1,0,0,0,0,117,"2009-04-19T13:39:01Z","HZE1716030Amx",2,80.808,0.851,2,80.808,0.851,1,1,"Kibaha"
68,6808,818,1,2,1,3,1,1,1,3,0,2,0,1,1,0,205400,69800,1,2,"Acre",1,NA,3,7,8,0,1,0,1,0,1,114,"2009-04-17T11:52:13Z","Qyo1306433nwR",2,75.998,25.826,2,75.998,25.826,1,1,"Kibaha"
